external_mode,n_workers,seed,strategy,actual_barrier_ms,no_straggler_barrier_ms,cancel_free_barrier_ms,fastest_safe_barrier_ms,removable_tail_fraction,dominant_bottleneck,method,source,artifact,uses_first_decode_features,notes
k3s,8,23,rank_aware_sparse_flexible,28.472546500012136,19.815045628106944,26.784718625009425,26.029445437487162,0.11942797655184541,cancel,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible
k3s,8,23,deadline_aware_sparse_flexible,28.517179625026724,19.934360232824442,26.945049000033826,26.188362562535833,0.11101113901884693,cancel,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible
k3s,8,23,system_portfolio,27.8640836249337,19.783427389073395,26.28627124994406,25.736581312472072,0.10348572683325492,cancel,system_portfolio,system_portfolio,system_portfolio,system_portfolio,system_portfolio
k3s,8,23,guarded_system_portfolio,19.9671712500162,13.507580264075223,18.379507875010876,17.72812125001618,0.13241517433191616,cancel,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
k3s,8,23,online_counter_guard_rank_aware_sparse_flexible,19.853233874954363,13.268762631228238,18.194315749980213,17.53640181249235,0.1383921769886363,cancel,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible
k3s,8,23,online_counter_guard_deadline_aware_sparse_flexible,19.941824624993313,13.38806943435242,18.272220750048962,17.616563125002887,0.13787890886551418,cancel,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
k3s,8,23,rltune_style_selector,32.72905225003338,24.76489768907225,31.55504074999264,31.55504074999264,0.054180123364116074,cancel,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
k3s,8,23,sailor_style_heterogeneity_aware,32.35095425000618,24.47336941409257,31.153207625038597,31.153207625038597,0.05560788852387609,cancel,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
k3s,8,31,speed_aware_uncoded,27.026073499996475,20.39784182654745,25.884551874952322,25.884551874952322,0.05933655575056492,cancel,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded
k3s,8,31,speculative_replication,28.032300500058174,21.145222770320824,26.881054999989722,26.881054999989722,0.05581509182552238,cancel,speculative_replication,speculative_replication,speculative_replication,speculative_replication,speculative_replication
k3s,8,31,sparse_flexible_static,16.606453375032924,10.870329642194644,15.039892625054563,14.404083125043558,0.14685355680702744,cancel,SparseFlexibleStatic,Sparse-flexible coded learning,same-runtime reimplementation,No,legacy static baseline name
k3s,8,31,original_sfcl_static,17.044536375038824,10.911298270345032,15.38538849999325,14.607173374983462,0.15579133982613896,cancel,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
k3s,8,31,worker_aware_sparse_flexible,24.541013875022987,17.127381962495342,22.931406750018336,22.37975281249753,0.10918792044416258,cancel,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible
k3s,8,31,rank_aware_sparse_flexible,24.535722625017762,16.468378518742405,22.93079725004079,21.998074124994062,0.13552719498575178,post-decode tail,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible
k3s,8,31,deadline_aware_sparse_flexible,24.785315999991937,16.756421431230677,23.119692500017635,22.320755624988863,0.13314884534163074,cancel,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible
k3s,8,31,system_portfolio,25.029778374971485,17.564880387514464,23.524048625034723,23.014412000037442,0.12121500477324249,cancel,system_portfolio,system_portfolio,system_portfolio,system_portfolio,system_portfolio
k3s,8,31,guarded_system_portfolio,17.009519625020136,10.575755379696217,15.179387250015012,14.370114937506125,0.17305058876430343,cancel,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
k3s,8,31,online_counter_guard_rank_aware_sparse_flexible,16.65557012501035,10.423380046872634,14.907853375035538,14.07564675002955,0.17258831470272593,cancel,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible
k3s,8,31,online_counter_guard_deadline_aware_sparse_flexible,16.37871337496219,10.387205784373382,14.673741624989164,13.99259587502397,0.16269217242301195,cancel,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
k3s,8,31,rltune_style_selector,24.447848749986125,18.057356912468553,23.067268624998775,22.995571187479324,0.07443825906313833,cancel,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
k3s,8,31,sailor_style_heterogeneity_aware,26.834513625004725,20.202859776572474,25.711063124958734,25.711063124958734,0.056976802488347564,cancel,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
k3s,8,37,speed_aware_uncoded,31.131749499991173,23.664350443711847,29.922319624972623,29.922319624972623,0.05293625987355775,cancel,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded
k3s,8,37,speculative_replication,32.54319625000331,24.755975026578596,31.313628749984364,31.313628749984364,0.04793251084218174,cancel,speculative_replication,speculative_replication,speculative_replication,speculative_replication,speculative_replication
k3s,8,37,sparse_flexible_static,24.166149999928123,16.99363545934741,22.356922749992236,21.847504062463898,0.11129193356588211,cancel,SparseFlexibleStatic,Sparse-flexible coded learning,same-runtime reimplementation,No,legacy static baseline name
k3s,8,37,original_sfcl_static,24.1540573749432,17.052867282780287,22.43282599994245,21.949011749938975,0.1065047312937229,cancel,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
k3s,8,37,worker_aware_sparse_flexible,25.945294749988037,18.55945663905554,24.382854000009498,23.87861824998079,0.08963866128834969,cancel,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible
k3s,8,37,rank_aware_sparse_flexible,25.849747124937,18.36348997500638,24.202550625005877,23.69348912502285,0.09733777355986162,cancel,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible
k3s,8,37,deadline_aware_sparse_flexible,25.687731500028086,18.183774504651797,24.055290000035264,23.51811537498344,0.09787057814586063,cancel,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible
k3s,8,37,system_portfolio,27.635169125005586,20.612266498462205,26.291639875012077,26.172580875041163,0.07088697748561115,cancel,system_portfolio,system_portfolio,system_portfolio,system_portfolio,system_portfolio
k3s,8,37,guarded_system_portfolio,19.917143000014864,13.789784123458622,18.304513000032326,17.788679375016105,0.10913531564288659,cancel,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
k3s,8,37,online_counter_guard_rank_aware_sparse_flexible,20.077284749987662,13.782748934349314,18.349040124945763,17.860528812434456,0.11574021569494333,cancel,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible
k3s,8,37,online_counter_guard_deadline_aware_sparse_flexible,20.197966499978236,13.92010193281865,18.402425499971287,17.950432000034716,0.11578981925344405,cancel,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
k3s,8,37,rltune_style_selector,31.61856962501015,24.01294027810824,30.313530874934624,30.313530874934624,0.05534809624962164,cancel,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
k3s,8,37,sailor_style_heterogeneity_aware,31.130677125048525,23.62698873755168,29.89413012508626,29.89413012508626,0.05324380436109003,cancel,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
k3s,8,43,speed_aware_uncoded,26.529771875033212,20.014740009360526,25.31190812501895,25.31190812501895,0.057473711257519974,cancel,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded
k3s,8,43,speculative_replication,27.558745374989186,20.877297982775602,26.469774999952627,26.469774999952627,0.04994424401193851,cancel,speculative_replication,speculative_replication,speculative_replication,speculative_replication,speculative_replication
k3s,8,43,sparse_flexible_static,19.508676499981412,12.55472195781909,17.869741124997073,16.883055437531844,0.16182553538443328,post-decode tail,SparseFlexibleStatic,Sparse-flexible coded learning,same-runtime reimplementation,No,legacy static baseline name
k3s,8,43,original_sfcl_static,18.99670437501295,12.49631595156048,17.358300499978427,16.56684681250902,0.15479662978586142,cancel,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
k3s,8,43,worker_aware_sparse_flexible,30.10908237502005,21.31430843593622,28.43672612499405,27.826382062485735,0.10568438404500739,cancel,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible
k3s,8,43,rank_aware_sparse_flexible,30.000261124939637,21.01718891406284,28.35875162494971,27.607273499967242,0.11981986770374306,cancel,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible
k3s,8,43,deadline_aware_sparse_flexible,29.94902549997389,20.9192184906534,28.311840624923015,27.54441331249776,0.1210639631607318,cancel,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible
k3s,8,43,system_portfolio,25.608239625029174,18.32311115469696,24.224464125040825,23.811848750042873,0.1103412190709939,cancel,system_portfolio,system_portfolio,system_portfolio,system_portfolio,system_portfolio
k3s,8,43,guarded_system_portfolio,17.973383250023236,11.668753209393358,16.360481875068437,15.610761187573932,0.16207567471734458,cancel,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
k3s,8,43,online_counter_guard_rank_aware_sparse_flexible,18.006380124944563,11.56899911563722,16.344878749862364,15.49611856245287,0.1667344770570703,cancel,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible
k3s,8,43,online_counter_guard_deadline_aware_sparse_flexible,18.17718299997744,11.604544831251879,16.537154874981738,15.670294624967994,0.16291508113543532,post-decode tail,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
k3s,8,43,rltune_style_selector,18.84553075001345,13.55104501254048,17.565654250006375,17.28982656251778,0.09815742001306062,cancel,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
k3s,8,43,sailor_style_heterogeneity_aware,26.62748824997146,20.04474114534385,25.38761962506431,25.38761962506431,0.06272766777641886,cancel,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
k3s,8,53,speed_aware_uncoded,33.81456912498487,25.64717630936496,32.607356499994374,32.607356499994374,0.04883405143797525,cancel,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded
k3s,8,53,speculative_replication,35.5081842499771,27.013791126589794,34.32733900004329,34.32733900004329,0.04922097923863492,cancel,speculative_replication,speculative_replication,speculative_replication,speculative_replication,speculative_replication
k3s,8,53,sparse_flexible_static,34.681590999951986,24.551376882798664,32.96023299995453,32.17277049998296,0.12431085950570858,cancel,SparseFlexibleStatic,Sparse-flexible coded learning,same-runtime reimplementation,No,legacy static baseline name
k3s,8,53,original_sfcl_static,34.7615081250296,24.659837104685735,33.04842225006155,32.322864812499525,0.11895909364215604,cancel,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
k3s,8,53,worker_aware_sparse_flexible,35.386987124922996,25.062667706209012,33.63525899993645,32.859892999937244,0.11753831886608251,cancel,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible
k3s,8,53,rank_aware_sparse_flexible,35.58021200004186,25.25628837500835,33.902265750043625,33.095650062534745,0.11679914027736976,cancel,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible
k3s,8,53,deadline_aware_sparse_flexible,35.42182249992716,25.26311995776777,33.688595124971236,33.01041974995651,0.11500221469342817,cancel,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible
k3s,8,53,system_portfolio,31.485628374980426,22.89473847649891,30.008413999979624,29.62736993745801,0.09407987698754178,cancel,system_portfolio,system_portfolio,system_portfolio,system_portfolio,system_portfolio
k3s,8,53,guarded_system_portfolio,26.185666750023923,18.38997855310002,24.518485750036174,23.991766312519673,0.12386540499377383,cancel,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
k3s,8,53,online_counter_guard_rank_aware_sparse_flexible,29.651879625049524,20.866080137517766,27.97431350001034,27.313690750005968,0.12204648968253434,cancel,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible
k3s,8,53,online_counter_guard_deadline_aware_sparse_flexible,29.926763375044587,20.892439731294804,28.21302712507648,27.457614375052195,0.13049141259333913,cancel,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
k3s,8,53,rltune_style_selector,34.500851124931785,26.200140528096547,33.321939374928796,33.321939374928796,0.05298228035549843,cancel,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
k3s,8,53,sailor_style_heterogeneity_aware,33.786692874997414,25.64361283439172,32.63519299997585,32.63519299997585,0.04748639164374566,cancel,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
k3s,8,7,speed_aware_uncoded,28.28235037495115,21.374490584369326,27.09738012492827,27.09738012492827,0.05738836369988273,cancel,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded,speed_aware_uncoded
k3s,8,7,speculative_replication,29.433157999932238,22.30092389691722,28.18098437506921,28.18098437506921,0.05806216921471209,cancel,speculative_replication,speculative_replication,speculative_replication,speculative_replication,speculative_replication
k3s,8,7,sparse_flexible_static,23.06729812497105,16.034622449973263,21.456710749958987,20.884947687463217,0.11605195348395499,cancel,SparseFlexibleStatic,Sparse-flexible coded learning,same-runtime reimplementation,No,legacy static baseline name
k3s,8,7,original_sfcl_static,23.5972066249985,16.038033298415357,21.7694551249963,21.036778062480675,0.13181556175612602,cancel,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
k3s,8,7,worker_aware_sparse_flexible,29.4586730000503,20.743636140647546,27.680881125093038,27.050876625068515,0.11830744228593873,cancel,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible,worker_aware_sparse_flexible
k3s,8,7,rank_aware_sparse_flexible,29.13583137501515,20.264032117153576,27.456168000014724,26.689432437478857,0.12546285183600547,cancel,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible,rank_aware_sparse_flexible
k3s,8,7,deadline_aware_sparse_flexible,29.157540374967486,20.200948937457802,27.377034749974875,26.610529874957873,0.13224577800755452,cancel,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible,deadline_aware_sparse_flexible
k3s,8,7,system_portfolio,25.651254375020425,18.281570048481967,24.251206374998397,23.845693937516817,0.10807104503525473,cancel,system_portfolio,system_portfolio,system_portfolio,system_portfolio,system_portfolio
k3s,8,7,guarded_system_portfolio,19.24327987498482,13.00234292344018,17.718589499963812,17.172108874959164,0.13527044000858762,cancel,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
k3s,8,7,online_counter_guard_rank_aware_sparse_flexible,20.916786249983915,13.805295762513449,19.324982874991314,18.467225125021944,0.14586571196046416,cancel,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible,online_counter_guard_rank_aware_sparse_flexible
k3s,8,7,online_counter_guard_deadline_aware_sparse_flexible,20.503691499953863,13.719750676551678,18.949925999919536,18.268129562443363,0.13683362001630628,post-decode tail,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
k3s,8,7,rltune_style_selector,28.007318625014875,21.20552789373062,26.814280874987062,26.814280874987062,0.05497756549967533,cancel,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
k3s,8,7,sailor_style_heterogeneity_aware,28.11266174998646,21.258192556252776,26.915516874964773,26.915516874964773,0.05703279071191432,cancel,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
