external_mode,n_workers,seed,strategy,mean_barrier_ms,p95_barrier_ms,mean_decode_ms,mean_extra_compute,mean_rows_after_decode,decode_success_rate,mean_dispatch_ms,mean_cancel_ms,method,source,artifact,uses_first_decode_features,notes
network_stress,24,17,sailor_style_heterogeneity_aware,45.987775010871644,59.24965999438418,25.81207499315491,1.0,0.0,1.0,4.421099991304749,19.98067495878781,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,24,17,guarded_system_portfolio,40.26679998787581,47.316094982670535,22.494162491057036,1.0,0.0,1.0,4.451699991477588,17.60056249622715,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,24,17,online_counter_guard_deadline_aware_sparse_flexible,49.67508751724379,60.40479496587066,26.393300009658496,2.4709821428571423,18.375,1.0,4.082899991772087,22.046925034373924,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,24,23,original_sfcl_static,50.992262491490635,61.405564978485856,28.567637476953625,2.2817150297619047,20.375,1.0,4.31000001844945,20.627737496397412,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,24,23,rltune_style_selector,44.22783746849741,56.56293496722348,23.399137469823426,1.2526971726190477,3.125,1.0,4.246112497639787,20.63748749787915,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,24,23,sailor_style_heterogeneity_aware,52.02272500901014,60.911515034967984,28.947025013621865,1.0,0.0,1.0,4.348574992036413,22.89138747437387,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,24,23,guarded_system_portfolio,54.08583748794622,60.29192500864151,29.632649995619374,1.0,0.0,1.0,4.316062506404662,24.2935999849578,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,24,23,online_counter_guard_deadline_aware_sparse_flexible,54.06451251474205,62.11596498033023,27.852462473674635,2.6005859375,18.5,1.0,4.257624997990151,25.0267874798737,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,24,31,original_sfcl_static,53.102037520147796,61.31973504670888,26.906812490778925,2.764718191964286,15.625,1.0,4.435537513927512,25.2543624810641,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,24,31,rltune_style_selector,54.1264499770477,61.02616495336403,31.041437483509025,1.2352818080357144,3.375,1.0,4.3865124898729375,22.85469998605545,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,24,31,sailor_style_heterogeneity_aware,56.6493875230662,61.434094968717496,31.6905000072438,1.0,0.0,1.0,4.268725024303363,24.77897498465604,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,24,31,guarded_system_portfolio,57.81602501519953,60.88281002594153,33.47427501284979,1.0,0.0,1.0,4.433362497365975,24.1813624888891,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,24,31,online_counter_guard_deadline_aware_sparse_flexible,55.88919998263003,62.349599978188046,31.402874999912413,2.512462797619048,19.875,1.0,4.245200019795399,23.22476248082235,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,24,37,original_sfcl_static,55.73981249472119,62.341479986207496,29.59058749547689,2.511742001488095,19.0,1.0,4.161150005529563,25.498750022961723,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,24,37,rltune_style_selector,54.4489749881904,59.544644999550584,28.866900000139083,1.2795526413690477,3.125,1.0,4.343400025390975,25.400600017746847,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,24,37,sailor_style_heterogeneity_aware,49.53719998593437,66.76671503228131,27.66173750569574,1.0,0.0,1.0,4.808550002053325,21.706287501729037,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,24,37,guarded_system_portfolio,53.71143748925529,60.886160010704714,28.92187499674032,1.0,0.0,1.0,4.2661749757825875,24.607000013929735,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,24,37,online_counter_guard_deadline_aware_sparse_flexible,56.359087524469885,60.8330899791326,29.875200038077253,2.150251116071429,21.375,1.0,4.175125010078725,25.966487490222736,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,24,43,original_sfcl_static,57.295000005979034,61.46426000050263,28.54575001401821,2.3589099702380953,18.625,1.0,4.168425002717375,27.584999974351323,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,24,43,rltune_style_selector,58.20688752282872,60.16046995646317,32.53550000954414,1.144159226190476,2.0,1.0,4.227425029966913,25.4921749728964,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,24,43,sailor_style_heterogeneity_aware,58.28088750422461,60.460154950851525,35.9701750130625,1.0,0.0,1.0,4.239062502165274,22.132575002615297,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,24,43,guarded_system_portfolio,51.21618753764774,59.62504507624537,29.273874999489575,1.0,0.0,1.0,4.407762520713701,21.78632499999361,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,24,43,online_counter_guard_deadline_aware_sparse_flexible,54.76337498112111,63.77876996411934,28.07377497083504,2.1739676339285716,22.75,1.0,4.47128750965925,25.24283752427431,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,24,53,original_sfcl_static,55.387262516887795,65.20264003193,33.5563375265337,2.714913504464286,21.875,1.0,4.2533250089035874,20.581699995091135,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,24,53,rltune_style_selector,56.70439997629721,60.244019993115145,31.898287503281566,1.0461309523809523,3.25,1.0,4.321950007579237,24.638075032271402,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,24,53,sailor_style_heterogeneity_aware,56.553025002358424,61.87976504443208,31.259274983312885,1.0,0.0,1.0,4.658637481043075,25.13002499472345,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,24,53,guarded_system_portfolio,57.73362498439377,60.62912996858351,31.486137493629897,1.0,0.0,1.0,4.159487521974325,26.081987482029895,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,24,53,online_counter_guard_deadline_aware_sparse_flexible,56.31689997971985,61.55421496951019,28.2638249918818,3.207682291666667,13.375,1.0,4.037525010062337,26.724337512860036,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,24,7,original_sfcl_static,83.32221250748258,120.8200800057966,40.7069375069113,3.028715587797619,24.5,1.0,6.288437522016412,41.44945001462469,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,24,7,rltune_style_selector,140.9179124893853,184.26161999232127,71.46554997598284,1.3912527901785716,11.0,1.0,8.135750045766999,68.94098747579841,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,24,7,sailor_style_heterogeneity_aware,65.21282500762021,82.88583001703948,37.11873746942722,1.0,0.0,1.0,5.254075003904237,27.759237520513075,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,24,7,guarded_system_portfolio,57.07964996690856,72.33632992720226,30.938537471229136,1.0,0.0,1.0,5.2101874898653,25.860162480967084,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,24,7,online_counter_guard_deadline_aware_sparse_flexible,51.34218750754366,60.62767000403249,29.38191252178506,2.5947730654761907,19.625,1.0,4.282150024664537,20.871125030680513,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,8,11,original_sfcl_static,42.3370125063229,58.37924999068489,26.59509998920835,2.3941127232142856,1.375,1.0,3.85203750920475,14.548062506946689,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,8,11,rltune_style_selector,50.002287491224635,61.12095498247062,32.39423748163968,1.4373372395833335,0.875,1.0,3.7879750161664125,17.07220000389492,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,8,11,sailor_style_heterogeneity_aware,52.74565002764571,63.60839503468008,37.419675005366976,1.0,0.0,1.0,3.8557000079890127,15.219987530144813,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,8,11,guarded_system_portfolio,39.947274999576585,59.014669997850405,26.19528750074091,2.1401599702380953,1.5,1.0,3.8890749856363374,12.143362517235738,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,8,11,online_counter_guard_deadline_aware_sparse_flexible,47.38526247092517,62.13746002176773,28.89999997569241,2.3258696056547623,1.625,1.0,3.94316251913545,16.533862522919613,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
